obsid,uid,ra,dec,snrg,gaia_source_id,parallax,parallax_over_error,phot_g_mean_mag,bp_rp,M_G,d,R,Z,Teff,logg,[Fe/H],source
537901126,G15959729775386,93.584771,4.2431883,31.42,3317746241982491264,0.1742697047669154,3.1422024,16.342995,0.7708702,,,,,8824.0,2.917206,0.244598,New
537904091,G15956116870443,93.428626,5.454906,33.69,3318732160315346560,0.0188494002883943,0.23290671,17.094622,0.5695667,,,,,10320.1,4.058306,-0.872764,Candidates
537904164,G15954234748353,92.899614,6.0658298,18.33,3319014386907064960,-0.1321605946898706,-1.3453109,17.304441,0.5219841,,,,,12081.8,4.295767,-0.194779,Candidates
537904171,G15954735496174,92.735146,5.9327431,67.11,3318917840341196160,0.1025903264753054,2.1548061,16.250322,0.45428562,,,,,9821.0,3.189987,-0.802,Vickers et al. (2021)
537905096,G15957567796035,92.757885,4.8435782,34.56,3318591147949316480,0.1742769741952116,2.5740337,16.411608,0.40327835,,,,,11975.6,4.362167,-0.309336,Vickers et al. (2021)
537905202,G15957609048960,92.670974,4.7050793,39.19,3318212606710888448,0.0539056115024911,0.91505414,16.437975,0.5089245,,,,,9159.0,3.190018,-1.120554,Candidates
537910111,G15957043101293,90.901334,5.4811228,33.77,3318545586934690432,0.0705209728169709,1.3949335,16.33739,0.67639065,,,,,8761.7,3.593397,-1.429991,Candidates
538101084,G16381324190052,154.942806,52.585652,63.29,848722994100321536,0.0907170517587437,3.5533109,15.134434,0.27728558,,,,,7695.0,3.267475,-1.439626,Vickers et al. (2021)
545111173,G16403545592018,155.2597097,35.7818839,26.78,753032290976089472,0.1185022313160808,2.713587,16.073992,0.07897377,,,,,8345.9,3.351438,-1.765698,Xue et al. (2011)&Vickers et al. (2021)
545116158,G16402843859517,154.8365929,35.0041322,44.48,752583067461415808,-0.1483633018597955,-1.7703481,17.048756,0.011377335,,,,,10171.8,3.321389,-2.01772,Xue et al. (2011)&Vickers et al. (2021)
545503070,G15959308780329,95.433777,2.9812296,60.35,3125019480179139584,0.4079887510089654,19.757942,14.478099,0.7786722,2.5313399448356506,2.451047970138827,7.142441571974986,2.130130072912236,9724.3,3.539191,-1.416519,Candidates
545605027,G15950059387528,96.560299,1.8811476,58.42,3123904850266419456,0.3930639256684974,16.729841,14.173156,0.57554245,2.145471936449468,2.544115434402344,8.164319434147671,2.5431675350673184,11019.6,4.36424,-0.641043,Candidates
546703115,G14564555597700,251.719368,15.510519,40.29,4461934291370721152,0.0502570031934403,1.1413741,16.18818,0.29994392,,,,,7731.7,3.174246,-2.280613,Vickers et al. (2021)
546707096,G14554181241638,254.744089,13.394849,28.66,4544515860951303424,0.1781942882862197,6.3724475,14.998612,0.08253765,1.2530808967778029,5.611852150916181,8.465879425432187,-2.739618906995122,10075.0,3.564312,-2.191424,Vickers et al. (2021)
546707134,G14554648254464,255.039884,13.587484,20.18,4544543520540670976,0.0770431578227882,1.6890063,16.375774,0.15485954,,,,,10413.0,3.754484,-1.854012,Vickers et al. (2021)
546707189,G14554260164639,254.501491,13.660369,56.66,4545286240645095168,0.0827753765534739,2.6027765,15.2616625,0.15506172,,,,,9337.8,3.249819,-1.813125,Vickers et al. (2021)
546709231,G14567505471804,254.149124,14.94083,28.65,4545755663390956800,0.0892457994671772,2.6578739,15.605061,0.63025,,,,,7110.9,3.177711,-1.589354,Candidates
546803213,G15740735156750,93.500754,47.823124,110.26,968828559078891392,0.3135194357876467,13.50748,14.046204,0.21899891,1.5275263445527685,3.189594920926437,8.771051579062547,3.12181113124588,10039.7,3.963609,-0.746584,Candidates
546902186,G16218410592712,92.615494,46.198772,25.72,963368934091547392,0.1033267452098249,2.1491592,15.907571,0.25705338,,,,,8525.1,3.464522,-2.049925,Vickers et al. (2021)
546915184,G15740625589688,94.534766,48.022344,80.09,969160577230846080,0.3284267399228923,16.526873,14.312391,0.40277863,1.8945835468684216,3.044819067518007,6.875151732138769,2.6633421117599947,8833.1,3.597097,-1.031242,Candidates
547106081,G15637246561395,176.84513,21.044701,32.97,3976467265952124672,0.0127289915533478,0.18997554,16.686693,0.3859043,,,,,7353.2,3.042192,-1.672861,Vickers et al. (2021)
547115017,G15635648144469,174.726984,22.417818,59.7,3980654820410892416,0.0483292020514559,0.5353485,16.503208,0.03640747,,,,,9808.1,3.103125,-1.419304,New
547202206,G15136421142638,206.670182,26.744039,23.61,1451395480839242496,0.0557541874695727,1.1990536,16.214417,0.08514023,,,,,9419.1,3.838636,-0.99533,Vickers et al. (2021)
547206164,G15362116682660,210.95094,27.863032,43.69,1452444762824760960,0.1284740455003471,3.348092,15.805663,0.08756256,,,,,8536.1,3.167111,-2.106403,Vickers et al. (2021)
547212084,G15361032452825,209.271293,30.094252,29.26,1453882030680880768,0.1083226081161653,2.4058843,16.06967,0.2426405,,,,,7484.2,3.20259,-1.825429,Vickers et al. (2021)
547306126,G15290996207473,243.1169796,26.5270848,31.09,1315694099336868608,0.0726198563337905,1.3320717,17.029093,0.18362999,,,,,9470.0,3.276947,-1.765346,Xue et al. (2011)&Vickers et al. (2021)
547402099,G16282284043507,107.78196,43.583968,35.34,950077453417798528,0.0850982822109378,2.54864,15.198571,0.18274975,,,,,9500.6,4.205037,-0.742543,Candidates
547503105,L16736601374377,84.8884925,21.01550889,48.62,,,,,,,,,,10813.4,3.666778,-0.405006,Vickers et al. (2021)
547503108,G16736606689963,85.0969184,21.1294098,301.84,3402743026292336256,0.927358319754854,33.70474,11.979086,0.24116325,1.815323862870894,1.0783318364624677,8.519845547977535,0.9985108825547364,11408.9,4.501932,-0.302944,Candidates
547503109,G16736614240786,84.9527064,21.0571922,279.2,3402736905962411904,0.7107573554562596,34.119373,12.230427,0.4701786,1.4890338139723411,1.4069499138113957,8.776773769800164,1.2070630024666809,11505.0,4.163222,-0.620597,New
547508145,L16510345272002,87.71513139,20.16469917,81.1,,,,,,,,,,11138.0,4.113221,-0.195708,New
547512018,G16734163065292,87.8651592,22.2062481,322.05,3424254039281529344,0.4451220606434246,13.009629,11.745716,0.6211424,-0.0118884058252461,2.2465747901923767,7.60896045173223,-1.6125302692345045,12047.7,4.037761,-0.680424,Candidates
547513029,G16510832749861,88.8506597,21.0105958,105.81,3423872719202445696,0.7017789878935203,30.938684,11.207695,0.55704594,0.4386968038760681,1.424950044460049,8.880158355174899,-1.1874933979940183,8059.8,0.740234,-1.121212,New
547608028,G16423004481986,156.283146,41.731063,67.88,804685869787019776,0.1381897370830216,3.4281461,15.819987,0.17071915,,,,,8071.5,3.236647,-1.557388,Vickers et al. (2021)
547615004,G16421105973689,155.1280994,42.9884045,37.45,805707419165406080,0.0503469282826647,0.8930623,16.614763,0.042060852,,,,,9873.0,2.768603,-1.828913,Xue et al. (2011)&Vickers et al. (2021)
547804170,G15361648850838,211.3116299,28.4165581,51.7,1452623777062573056,0.1329393752389416,2.286847,16.733704,0.086019516,,,,,9769.6,3.780955,-1.420925,Vickers et al. (2021)
547806183,G15374611171376,213.7373468,27.6918178,13.33,1260472609595486592,-0.0180683324490552,-0.2749454,16.94006,0.081869125,,,,,9971.0,3.13352,-1.784063,Candidates
551704049,G15750171164046,96.931982,52.839794,13.0,995486940047660800,0.0664246197079035,1.629189,15.6241865,0.45008278,,,,,9829.3,3.942064,-0.526551,Candidates
552006174,G15505729698356,168.386601,24.796777,13.66,3995463253467214464,0.1284313434309725,1.8035611,16.375647,0.17771912,,,,,7673.4,3.039094,-2.416157,Candidates
552304103,G15477473636671,175.2079911,39.8518258,41.87,767455684509492096,0.1438935641734919,5.1182003,15.072883,0.056368828,0.8630898499316686,6.949581141754916,8.522135750198888,6.9291533667855205,8624.8,2.728673,-2.166155,Vickers et al. (2021)
552309196,G15465338229436,176.290079,40.735171,41.66,768276298140839168,0.0977873753252636,2.6237373,15.95725,0.2164011,,,,,8125.8,3.310488,-1.240296,Vickers et al. (2021)
552501125,G11664263562593,243.659433,-3.756682,124.07,4357023423035984128,0.2951316870104964,9.117865,14.102735,0.5182762,1.4528142016005106,3.388317974695936,10.480051323354546,2.144164465172292,7469.9,3.151084,-1.913626,New
552509185,G11649757446194,244.398986,-1.107905,151.61,4407116077583629696,0.1719993130944202,7.46072,14.143649,0.44746208,0.3212825624476672,5.813976707285122,8.258819058436162,5.813509173385418,7278.7,3.02134,-1.665125,Vickers et al. (2021)
552515150,G11649914295587,243.16616,-0.746026,77.0,4407930231585631744,0.155375331592319,6.006845,14.787722,0.26877403,0.7446323424741159,6.436028098873805,12.167199683863494,2.1065436879895074,8570.1,3.227712,-1.800179,Vickers et al. (2021)
552608076,G11651319597972,244.5739155,-1.7951054,94.68,4406854840491161728,0.3277293287034911,14.843054,13.657899,0.159832,1.2354755420375485,3.051298472297355,7.798889064349407,2.6536022218916258,9977.7,3.987722,-0.696915,Candidates
552704025,G16098040925118,92.45759,23.51557,161.22,3425337264394972032,0.2823096165676404,14.046245,14.010004,0.496459,1.263632360821877,3.5422101880840584,8.949519625675007,3.24633120906785,10011.8,3.445529,-0.787843,Vickers et al. (2021)
552704041,G16101340793540,92.7839,23.5230306,260.31,3425416669747657728,0.4735564892923294,28.703419,12.294376,0.5622568,0.6712349613073343,2.1116804913694125,9.036220006540304,1.6455011899254008,10628.1,3.58525,-0.695215,New
552711208,L16100763775945,92.9870184,25.6762503,62.45,3426797793794094848,0.3366049939628496,18.283083,13.040015,0.44854355,0.6756177749907586,2.9708412469672627,5.67969176450716,-0.8802267793174066,12210.6,4.131777,0.719239,Vickers et al. (2021)
552805174,G16167040439185,92.67545,22.5547111,114.32,3425067231209288320,0.7682072530450419,37.787273,11.706247,0.29466152,1.1336390162452936,1.301732046965414,8.35939962557459,1.2917262233171631,10604.0,3.882327,-0.231409,Vickers et al. (2021)
553502195,G16201787843849,106.77003,12.699323,146.34,3161050437563646976,0.2502762925544743,12.545355,14.021509,0.11039257,1.013607564852908,3.9955841993397887,6.583053041987432,0.9872193693778304,9645.8,3.928744,-0.736709,Candidates
553508029,G16207802214184,109.13006,13.749727,131.36,3166541059331187584,0.2344379237189966,8.704363,14.649298,0.3069296,1.4994373321587346,4.265521482772668,10.21616600292912,-3.248054153192499,9778.8,4.349535,-0.446104,Candidates
553510115,G16202134371448,106.15755,13.319499,115.57,3161352287864200832,0.2405554948415658,11.05539,14.461134,0.21115875,1.367210408190747,4.157044929107182,9.504817035655272,2.0485432637239245,9762.3,4.197192,-0.187158,Candidates
553511018,G16214263653307,108.08299,15.734417,35.18,3359876916217562496,0.1817508520781081,4.60003,15.457321,0.48187637,,,,,10119.3,4.265468,-0.608487,Vickers et al. (2021)
553511075,G16206475143164,108.80632,15.649022,42.2,3168081681280739072,0.0920665335142034,1.7776538,15.869698,0.29005432,,,,,8170.2,3.779659,-1.126088,Candidates
553511112,G16214154458397,108.59891,15.930843,121.83,3168105355140189952,0.3312174743696813,12.79275,14.019695,0.24649048,1.620261206115735,3.01916437803602,5.422906222534417,-1.177263150297498,9512.6,3.632037,-0.58894,Candidates
553514109,G16216222514264,106.05248,14.669233,27.01,3353745558344981760,0.1846856359560125,8.094994,14.505653,0.12831402,0.8378185961068354,5.414606256862201,13.58793622501833,0.1017769929596852,9431.8,2.978305,-1.785175,Vickers et al. (2021)
553605016,L16495656191361,86.73929972,1.3807075,75.82,,,,,,,,,,10828.1,4.003039,-0.259655,New
553609054,G16508472099443,87.4155461,3.7413364,62.52,3319396329759358208,0.902080946376318,55.898182,11.576854,0.7281389,1.353081549058139,1.1085479679146593,8.01977614151466,0.6575289651261917,13471.4,4.590619,0.349946,New
554013100,G15166088620139,209.6680128,49.3639753,174.6,1510570994783961984,1.218734662418156,78.71014,11.932589,0.3536539,2.362134816070096,0.8205231465361352,8.304534189687377,0.8136458154479426,7178.4,3.242321,-1.267364,Candidates
554013222,G15166071392814,209.5303375,49.6712778,94.04,1510591060871133312,0.3183395668619528,24.130474,13.238041,0.10553455,0.7524941051671803,3.141299744350182,9.129279815856648,2.9763394330165456,8557.3,3.094104,-1.836993,Vickers et al. (2021)
554104123,G15392245624486,224.0173523,36.2419709,199.24,1293556914475984000,0.3040751794485781,22.675236,13.085082,0.16047096,0.4999868585560563,3.288660395805535,10.651952016555608,-2.1779928751326723,8378.7,3.292935,-1.5688,Vickers et al. (2021)
554312127,G16340387131947,137.917593,19.320912,38.47,635564832351225728,0.1078457080990385,2.6890128,15.397409,0.07573223,,,,,8728.3,2.868347,-1.939898,Vickers et al. (2021)
554407026,G16348054713887,137.801807,15.847415,94.88,607847346805944320,0.3131619451697842,17.154009,13.04767,0.17227077,0.5265149098590243,3.1932360091129177,5.126692846003115,0.7731521877941769,8115.0,3.171428,-1.209467,Vickers et al. (2021)
554609009,G15134869700171,192.1131475,43.4749242,198.95,1528776777034553728,0.4487407744549075,16.17937,12.055155,0.145854,0.3151326656531985,2.228458069616508,8.488499843950002,-2.190397347982618,8479.4,3.259478,-1.475363,Vickers et al. (2021)
554901133,G15389300745881,228.32885,35.126739,64.7,1290768003232192384,0.2411733489496363,18.923098,13.342445,0.21811676,0.2540915703338164,4.146395131780618,10.739946084160184,3.271826507642417,9089.7,3.729839,-2.298472,Vickers et al. (2021)
555109197,G16099440554147,94.0944968,23.9826565,55.07,3425633346555362176,0.2251474740337553,9.877417,14.156554,0.75961494,0.918889394528172,4.441533285201658,11.504099503534366,-1.6485744641758702,10388.5,3.469476,-0.946653,New
555110052,L16166423447538,91.0362998,22.4828908,92.74,3423793275190693632,1.6954116364117653,71.463394,9.948862,0.1096468,1.095237797999561,0.5898272599546613,7.8308515289888225,0.1949680693816177,10245.6,4.441667,-0.597241,Vickers et al. (2021)
555201200,G15802572282165,108.5645,58.576033,43.87,990525256388331520,0.0948036217556896,2.662064,15.484081,0.2911148,,,,,7631.8,3.080226,-1.577207,Vickers et al. (2021)
555301153,L15980570309108,93.0061033,18.3200225,180.68,3373433203098084992,0.5608033330860356,6.783071,12.050973,0.73977757,0.7950259307895458,1.7831563063242084,9.7418683243598,-0.1281653049921647,9674.9,3.77179,-0.353033,Candidates
555306045,L16168039615243,94.63669972,19.57223611,60.06,,,,,,,,,,9176.7,3.362761,-0.254598,Vickers et al. (2021)
555306057,G16167812295170,95.5097767,19.6068661,48.2,3375453456931648512,0.4497242521803234,22.985926,12.915042,0.47402763,1.1797735415098138,2.223584774785585,6.649314718954602,1.1024263872937294,11525.0,4.052171,-0.73047,New
555308059,G16168044735040,94.4231706,19.4068922,144.76,3373988800065620224,0.7757057766950691,36.24465,12.227641,0.5654249,1.676126128275783,1.2891485793241697,8.1323311783482,1.2872460280635096,10394.3,4.088403,-0.571481,Candidates
555310250,G15981230585903,91.1524564,19.5855978,106.9,3374667477915627264,0.5287673377815182,34.10189,13.121071,0.49422932,1.7373941036118978,1.891190942684873,8.454261373125854,-1.5814547673534598,13951.7,4.88849,-0.348777,New
555405206,G16301455621675,132.594212,6.620673,74.19,583125789928180608,0.2479133265747297,12.014376,13.723749,0.018681526,0.6952483644221488,4.033667789531133,9.134763669183766,-3.657085527415656,10782.9,4.238395,-0.084505,Candidates
555910148,G16160618115338,111.56884917,17.64234222,55.03,3169882200290419456,2.23236672296448,3.0066178,19.561806,,,,,,9336.3,3.841438,-0.610875,Vickers et al. (2021)
556505110,G14756094884298,238.0326042,56.18555,112.15,1598471550649000448,0.4997652837955887,30.070616,11.770761,0.13885975,0.2645914228211019,2.0009393057582097,10.014947883869006,0.786243925533894,8302.7,3.262018,-1.83774,Vickers et al. (2021)
557004061,G14918239555764,215.9215246,7.9771917,56.08,1175725208263921920,0.2303584801132115,11.679653,13.632627,0.058854103,0.444648022135695,4.341060070844981,7.5290743858449405,-4.1362785938433655,10093.2,3.641554,-1.697504,Vickers et al. (2021)
557115173,G14503584224662,244.2565868,21.2281035,187.0,1202396027460758144,0.5928732220846551,27.520622,12.121704,0.1314621,0.986513176471842,1.6867012419346747,7.234986090098205,-1.348883788341677,10059.2,3.669769,-1.28654,Vickers et al. (2021)
557501155,G16190649452702,111.62999,8.7748781,53.98,3143362495224964480,0.2532413264044555,11.679993,14.387379,0.26671314,1.405051897818229,3.948802567882957,8.861061605799138,-2.8719336329680005,9184.9,3.766486,-0.249976,Candidates
557502113,G16199859085538,110.51888,8.433256,64.4,3154972753899022848,0.2527568004091683,3.597971,14.429058,0.11713791,,,,,8934.0,3.990105,-0.379092,Candidates
557706010,G14436285274182,235.112045,0.50812,35.8,4416806348434219008,0.0428947856576956,1.1895031,15.546019,0.74337673,,,,,7532.992876676422,2.858650514484564,-0.7872622307280701,Candidates
557708091,G14436239361396,235.066883,1.435273,26.21,4423670530806664576,0.0943936981109026,2.2160714,15.722802,0.36673355,,,,,7450.4,2.998457,-1.809605,Vickers et al. (2021)
557711047,G14437501106431,234.734104,3.940443,43.59,4427626260109620096,0.1819783395409421,5.754148,14.366332,0.15721798,0.6664304899893878,5.495159492731917,12.38579315690636,-0.8599591879837001,8311.8,3.364351,-1.193196,Vickers et al. (2021)
557712069,G14437154726371,234.819858,3.324048,30.7,4424215270099014016,0.1659502773013371,5.337221,15.05725,0.16815186,1.157139912235916,6.025901349861394,13.147225476098887,-3.2978801798047948,8471.6,3.361395,-1.569103,Vickers et al. (2021)
557909100,G10451544558879,173.1644072,-3.0682559,16.43,3793210391640463488,-0.0518971125918658,-0.3272363,17.693539,0.11163139,,,,,8129.1,3.1711,-1.705872,Xue et al. (2011)&Vickers et al. (2021)
558103159,G15388888966518,229.2953853,33.1672871,56.4,1278333523154937728,-0.0006022217571026,-0.011573947,16.896374,0.28751183,,,,,7416.1,3.13014,-1.875005,Vickers et al. (2021)
558106026,G15330761683436,232.559406,32.8754165,24.04,1277560463401414656,0.0353278546543003,0.58784854,17.143316,0.11236,,,,,8798.5,3.132485,-2.071151,Vickers et al. (2021)
558301186,G15333849572845,228.271301,26.832023,61.16,1265436423558758912,0.1046408747782921,2.9946997,15.762898,0.40294266,,,,,7663.9,3.135668,-1.740865,Vickers et al. (2021)
558304101,G15335511708073,228.139433,29.075916,25.39,1274977641871531008,0.1597561841104559,3.492911,16.329376,0.29969597,,,,,7555.9,3.129914,-2.070121,Vickers et al. (2021)
558305165,G15333581181477,227.567166,28.588869,138.37,1274848758491574016,0.0767037270251324,3.7151616,14.950189,0.36855888,,,,,7158.3,3.087332,-1.522191,Candidates
558309055,G15335590885162,228.696263,30.41739,46.03,1275484585449227008,0.0773802152642619,2.5893884,15.422858,0.044997215,,,,,9523.5,3.216809,-1.549821,Vickers et al. (2021)
558312073,G15381495746235,228.700884,31.126967,48.7,1276364572708360960,0.0580886510418451,1.1453274,16.357721,0.16429901,,,,,8374.7,3.382321,-1.93109,Vickers et al. (2021)
558312147,G15381956084663,228.703712,30.800935,32.62,1275600102889078784,0.0759397316647113,2.0532913,15.967972,-0.023282051,,,,,10539.1,3.561106,-1.63127,Vickers et al. (2021)
558405068,G14481215589607,240.475747,17.1035586,38.49,1199507782213973888,0.103952934459687,1.3569959,17.29529,0.14678574,,,,,9102.5,3.254038,-1.778151,Vickers et al. (2021)
558710089,G10507033589937,170.044615,-5.039107,66.55,3786528762557891840,0.0664985205861425,1.9165355,15.293909,0.17460537,,,,,8867.2,3.12574,-1.747975,Vickers et al. (2021)
559006224,G15548604124604,156.009291,0.823132,45.62,3831410243087495552,0.1141167860628374,2.2346308,15.740806,0.057055473,,,,,13780.4,4.309626,-0.852031,Vickers et al. (2021)
559015133,G15551013553851,154.4248908,2.854821,34.64,3859659136346562560,0.003979714876838,0.054955695,16.514307,0.23354912,,,,,7651.4,3.040789,-1.559004,Xue et al. (2011)&Vickers et al. (2021)
559406196,G15365782708567,217.6937388,28.6877868,23.41,1283717140104417152,0.1358996766193146,1.5149121,17.417673,0.28822708,,,,,7402.8,3.538925,-1.64442,Xue et al. (2011)&Vickers et al. (2021)
559702079,G14496975877132,239.652691,7.9723439,149.59,4454207164166894464,0.3169738375767649,21.193941,13.041745,0.2792549,0.5468620892442999,3.154834505096401,9.89645296355842,-2.601950562248866,7638.1,3.917413,-1.633989,New
559702113,G14497588403068,240.1227915,7.4683949,110.67,4451034145408171520,0.3142017641997142,20.06144,13.167762,0.16825104,0.6538050960730821,3.1826683167965157,10.800730665294507,-0.9883390528593234,8496.4,3.379701,-1.520748,Vickers et al. (2021)
559711031,G14484351015612,241.6652775,11.8860553,96.87,4457616852803881344,0.3042770001964914,12.829648,13.459714,0.072426796,0.8760596299266616,3.286479094227415,9.50735630359302,-2.82481429603144,9504.9,3.399332,-1.72129,Vickers et al. (2021)
559714138,G14498560783387,239.441902,10.656537,121.91,4455963599633379712,0.3209979859006781,14.410308,12.938934,0.16653824,0.4714455371806565,3.115284344212104,10.40291387763232,-2.029840252504598,9145.6,3.411683,-1.67256,Vickers et al. (2021)
562705019,G15294117391545,244.166917,27.773433,40.48,1315877893873887232,0.196914539240177,12.904596,13.938264,0.5292139,0.4096529178837009,5.078345173792872,10.573836892204186,3.737664254317531,7412.645354858929,3.1013298315921327,-1.3097401362503294,Candidates
562807121,G14714528289377,266.122264,54.2329981,20.47,1416943353430488448,0.3360583138691758,20.345654,12.887123,0.114310265,0.5191962201963136,2.9756740384922904,5.462994838473529,-0.2899274919488421,8349.7,3.206746,-2.074506,Vickers et al. (2021)
562815153,G14770184569049,263.488074,57.168788,119.74,1422148132238850304,0.2542206987375394,22.822947,13.38723,0.2669382,0.4132845403253533,3.933590006502234,8.482036912813983,3.919343119948176,7618.4,2.869594,-2.035202,Vickers et al. (2021)
562907216,G16390018891603,154.9115152,26.3849276,43.68,727207060646675328,0.1336845343580334,6.038099,14.329399,0.42486,-0.0401951615758768,7.480296840633815,12.912429552267016,-2.291349721032352,7242.477227385825,3.1189454725009247,-1.2661671254680764,Candidates
563001102,G16358629666191,173.401608,45.288252,17.74,784443620195118464,0.1588044673075268,2.9214718,16.368153,0.2783985,,,,,7923.1,4.744199,-1.852631,Candidates
563106071,G15184002926738,203.466885,38.693435,24.99,1475829932039395840,0.0279569144193475,0.6391372,16.438326,0.4991169,,,,,8771.1,2.726497,-0.881456,Candidates
563113063,G15183945611808,203.104225,39.028896,42.75,1475898960753725824,0.008315636121705,0.21368618,16.155437,0.17339134,,,,,7889.1,3.058843,-1.825491,Vickers et al. (2021)
563214139,G15167107364141,215.0413474,49.7896909,97.84,1508565794812380800,0.2106568628421924,14.488758,13.873865,0.12520027,0.4917430613433886,4.747056357471352,9.488735159134349,-4.345281740691425,9364.7,3.519423,-1.479393,Vickers et al. (2021)
563405069,G15319020981945,250.870178,45.392872,203.2,1406122200508394880,0.1983430661869095,12.689918,13.497893,0.6653776,-0.0150218864457265,5.041769390908001,8.87482622830197,-0.6736514037128762,7930.5,2.076262,-1.621684,Candidates
563501158,G14399222413376,266.6397601,24.0229584,188.14,4580677973757849600,0.2971893118711324,25.840601,13.146839,0.41342545,0.5120049319222133,3.364858560033348,8.776364899344422,-2.3147767655613545,7276.9,3.022825,-1.829125,Vickers et al. (2021)
563502168,G14410786146440,264.351328,24.489094,149.82,4557640903053392000,0.336654042041568,20.243057,13.711479,0.10413647,1.3473981659908638,2.970408416710844,8.455517307591224,2.9059720787974848,10315.6,3.518439,-1.415911,Vickers et al. (2021)
563703115,G15389124995115,228.916397,33.391523,78.76,1278396126598324224,0.1288026745227015,5.616111,15.119,0.10361767,0.6686244051186421,7.763813940243529,6.1189121089399805,7.470734859664238,9247.3,3.208587,-1.774635,Vickers et al. (2021)
563704203,G15386739308568,230.731913,33.359364,51.99,1278489722525320064,0.0961932341539427,4.0713487,15.271616,0.040860176,,,,,10181.7,3.486398,-1.456934,Vickers et al. (2021)
563910118,G15810700811330,178.860956,55.045221,16.42,840987895439437312,0.0475325490546941,1.085969,16.54198,0.18882751,,,,,7812.8,3.303062,-1.236001,Vickers et al. (2021)
564108145,G15507500040392,170.7894255,26.8141368,31.28,3997654541486036480,0.2043435398550666,1.800348,17.572184,0.12331772,,,,,9460.3,3.395361,-1.881141,Vickers et al. (2021)
564204155,G15066183964648,200.252823,20.642651,73.34,3940307249092601600,-0.0039674237841906,-0.048952814,17.28101,0.6530304,,,,,7188.1,2.281597,-1.519254,New
564414185,G14387716437129,255.207443,26.52269,36.73,4573263795051150976,0.0490078620065108,0.8613322,17.140667,0.5783901,,,,,7006.3,2.127752,-1.830134,Candidates
564704120,P13778804830439,272.771945,19.904352,58.94,,,,,,,,,,9258.7,3.474093,-0.393511,Candidates
564706013,P13780889162424,273.808462,19.116827,58.32,,,,,,,,,,9136.6,2.582647,-0.648401,Vickers et al. (2021)
565011160,G15191234085576,224.948176,4.434127,21.93,1155146336321734144,0.3664247359505553,17.581608,12.956217,0.10546398,0.7761409178314622,2.729073400041798,8.106480992438087,2.722104849915552,14236.6,4.840103,0.138939,Vickers et al. (2021)
565105247,G14361008864426,260.726945,7.7887011,26.16,4394294294533639296,0.5395409983581354,32.550556,12.505069,0.31068802,1.165191256069587,1.853427270667246,8.221483496175557,-1.7358946477944828,8356.4,3.116745,-0.65429,Vickers et al. (2021)
565210046,L13747279387271,272.74245889,1.85388528,109.35,4276134040516086912,,,19.88201,,,,,,10910.9,4.071675,-0.530959,Vickers et al. (2021)
565215050,L13757460438732,274.569518,4.189608,86.65,4470447157079826816,-1.2671549887092577,-1.0849062,20.337364,0.51237106,,,,,11408.9,4.311873,-0.323322,Candidates
565714238,G15192283263312,231.6995525,11.5866653,40.53,1169350446005063296,0.0423112568807856,0.6041409,17.033922,0.52824974,,,,,7143.5,2.633348,-1.461306,New
565809007,G14388686962459,255.2370393,32.4499155,22.75,1313529371395826304,0.047218608704429,0.8677446,17.104296,0.14090157,,,,,8194.8,3.128004,-1.877612,Vickers et al. (2021)
565810175,G14392267420710,252.8685296,31.2552091,21.42,1313120009473273344,0.0996293762170574,1.7014323,17.32416,0.2956562,,,,,7796.9,4.124588,-1.912487,Candidates
566008094,G15157595876846,203.992714,52.563379,57.66,1560147286885842432,0.0971370677347157,2.2192526,16.521172,0.117399216,,,,,8200.7,3.17606,-2.517548,Xue et al. (2011)&Vickers et al. (2021)
566101045,G15253871299251,223.0570053,16.1758702,34.42,1186411155615883392,-0.0219914190118861,-0.3422042,16.987473,0.18598938,,,,,8085.1,3.202523,-1.891594,Vickers et al. (2021)
566105080,G15253964825027,223.1192842,16.9007761,25.48,1188159649686526848,0.3005449051298307,2.712646,17.648008,0.4738655,,,,,8436.65661836874,3.701793016134293,-1.608265888322375,Candidates
566113236,G15254665859534,225.008143,18.608657,49.17,1188836850065312640,0.0479573239488953,0.9398352,16.622194,0.37043,,,,,7578.9,3.243191,-1.649911,Vickers et al. (2021)
566212084,G14708542678512,264.2281309,47.8264795,36.96,1363762827853654528,0.1349311999188901,2.4122617,17.275276,0.110206604,,,,,9823.7,3.474506,-1.791586,Vickers et al. (2021)
566504202,G14447758862347,231.927909,5.645878,61.83,4428712203936462080,0.15544837074009,3.4634771,15.95497,0.06374836,,,,,8462.9,2.328932,-1.144987,Xue et al. (2011)&Vickers et al. (2021)
566507159,G14447480076968,232.71635,3.189125,39.59,4427326986788762368,0.1023549015407997,1.4850333,16.706993,0.59845924,,,,,7536.810310594508,3.00263192598732,-1.2682125497885055,Candidates
566508079,G14444815351293,232.984712,5.162378,42.13,4428426811949793152,0.0834859779121051,1.7362361,15.998895,0.091106415,,,,,9109.7,3.308167,-1.494842,Vickers et al. (2021)
566509107,G14441085222840,231.961376,6.348063,65.03,1162519420779873792,0.1832403655548155,3.8731701,15.163346,0.08126354,,,,,9464.7,3.50044,-1.455544,Vickers et al. (2021)
566512150,G14443133382973,232.209385,7.006971,43.8,1162614665974422528,0.1406813293304185,5.4882693,14.8854885,0.4264059,0.626670817066497,7.108263795626342,13.7697849972987,-3.389980656606145,7266.9,3.254841,-1.54461,Candidates
